carat,table,x,y,z,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
1.51,58.0,7.32,7.28,4.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.91,57.0,6.25,6.28,3.82,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.32,55.0,4.38,4.37,2.71,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.3,60.0,4.31,4.27,2.63,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,55.0,5.47,5.28,3.85,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.57,55.1,5.34,5.42,3.29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.92,59.0,6.36,6.33,3.83,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.0,59.0,6.22,6.31,4.01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.06,57.0,6.47,6.33,4.13,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.51,61.0,5.12,5.08,3.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.57,54.8,5.3,5.36,3.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.33,58.0,7.07,7.01,4.41,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.25,60.0,4.15,4.18,2.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,55.0,4.77,4.81,2.96,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.0,61.0,6.52,6.48,3.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,56.0,5.64,5.57,3.61,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.33,58.0,4.47,4.45,2.68,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.71,60.0,5.69,5.75,3.54,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.74,63.0,5.63,5.5,3.69,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.41,59.0,4.79,4.73,2.92,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.64,56.0,5.54,5.58,3.41,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.34,59.0,4.44,4.4,2.76,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.1,58.0,6.69,6.6,4.13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2.03,56.0,8.27,8.21,4.97,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.63,56.0,5.55,5.48,3.42,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.04,57.0,6.44,6.48,4.03,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.91,56.0,6.17,6.21,3.83,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,59.0,6.38,6.42,4.05,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.43,60.0,4.86,4.82,2.98,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.32,62.0,4.39,4.42,2.7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.3,60.0,6.99,7.04,4.27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.19,57.0,6.83,6.79,4.19,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.54,57.0,5.19,5.22,3.23,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7,64.0,5.71,5.66,3.49,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,59.0,6.34,6.41,3.94,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,54.0,6.48,6.44,3.99,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.5,60.0,5.08,5.12,3.16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,58.0,4.31,4.27,2.68,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.04,58.0,6.61,6.56,3.94,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,57.0,5.67,5.69,3.49,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,60.0,6.36,6.4,3.94,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.09,60.0,6.59,6.57,4.06,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.59,56.0,5.36,5.4,3.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.32,58.0,4.38,4.41,2.67,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3,60.0,4.29,4.31,2.63,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.32,54.0,4.42,4.45,2.72,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.14,56.0,6.69,6.77,4.13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.41,56.0,4.78,4.81,2.93,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.28,56.0,4.2,4.23,2.59,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.29,58.0,4.32,4.37,2.61,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.57,58.0,5.34,5.32,3.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.58,59.0,5.51,5.48,3.21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.13,57.0,6.73,6.66,4.15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,53.6,4.36,4.39,2.72,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.22,56.0,6.84,6.77,4.32,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.34,57.0,4.44,4.46,2.81,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.73,58.1,5.71,5.75,3.58,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3,54.0,4.34,4.36,2.71,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.02,61.0,6.57,6.66,3.78,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.43,58.0,7.23,7.16,4.47,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.3,57.0,4.26,4.24,2.67,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.31,57.0,4.36,4.32,2.71,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.35,58.0,4.47,4.5,2.79,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,59.0,5.09,5.06,3.19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.52,60.0,7.4,7.48,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.52,57.0,5.13,5.16,3.19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.71,57.0,5.72,5.79,3.53,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.71,57.0,5.79,5.76,3.53,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.33,55.0,4.42,4.46,2.76,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5,57.0,4.87,4.79,3.43,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.75,56.0,5.85,5.92,3.52,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.05,60.0,6.56,6.66,3.93,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3,60.0,4.36,4.4,2.63,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4,59.0,4.74,4.78,2.88,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9,55.0,6.19,6.22,3.86,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.45,55.0,4.92,4.95,3.05,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3.24,58.0,9.44,9.4,5.85,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.24,59.0,3.96,4.01,2.51,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5,61.0,4.98,5.05,3.15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.31,57.0,4.35,4.37,2.69,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.55,54.0,5.3,5.33,3.27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.07,57.0,6.52,6.58,4.05,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.01,58.0,6.13,6.07,4.08,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.1,55.0,6.57,6.61,4.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.31,55.0,4.37,4.39,2.69,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.4,58.0,4.72,4.74,2.94,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.24,57.0,4.0,4.02,2.46,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.51,58.0,5.21,5.19,3.14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.11,58.0,6.69,6.57,4.14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.64,56.0,5.54,5.55,3.41,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.05,54.0,6.52,6.49,4.11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.52,60.0,7.3,7.24,4.64,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.0,63.0,6.42,6.45,3.9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.06,56.0,6.58,6.59,4.02,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5,58.0,5.08,5.14,3.18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.86,58.0,6.1,6.16,3.75,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.42,58.0,4.87,4.9,2.93,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.38,60.0,7.32,7.39,4.28,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.34,56.0,4.45,4.48,2.76,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.81,56.0,6.01,6.03,3.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.52,59.0,5.15,5.05,3.18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.24,59.0,7.01,6.95,4.18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.55,57.0,5.21,5.23,3.27,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.0,59.0,6.4,6.33,3.88,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.41,54.0,4.79,4.76,2.96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3,57.0,4.23,4.25,2.69,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.22,63.0,8.33,8.23,5.07,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.31,54.0,4.36,4.4,2.71,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.3,55.0,7.02,6.98,4.34,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.2,58.0,6.76,6.83,4.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.05,57.0,6.51,6.54,4.04,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.53,58.0,5.28,5.33,3.16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,54.0,6.24,6.2,4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9,62.5,6.08,6.1,3.78,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.71,56.0,5.69,5.72,3.49,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.42,53.0,4.8,4.84,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.52,57.0,5.18,5.21,3.17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.51,56.0,5.19,5.16,3.17,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,55.0,4.32,4.34,2.7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.7,57.0,5.78,5.84,3.5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.26,55.0,4.13,4.09,2.54,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.71,57.0,5.68,5.72,3.59,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.42,59.0,4.84,4.78,2.96,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.51,57.0,5.1,5.13,3.19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.6,58.0,7.51,7.47,4.65,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3,57.0,4.34,4.36,2.66,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.21,56.0,6.77,6.87,4.23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7,57.0,5.59,5.66,3.55,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.3,57.0,4.27,4.3,2.65,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.53,55.0,5.17,5.2,3.22,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.47,58.0,4.94,4.99,3.07,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.34,57.0,4.51,4.53,2.74,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.26,60.0,4.11,4.12,2.54,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.51,58.0,5.21,5.14,3.15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.91,58.0,6.21,6.17,3.85,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.35,60.0,4.65,4.68,2.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,62.0,6.37,6.29,4.01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51,53.0,5.13,5.1,3.22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.53,55.0,5.22,5.18,3.21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.31,54.0,4.35,4.38,2.72,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.72,57.0,5.64,5.71,3.64,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.78,58.0,5.84,5.87,3.69,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.31,56.0,4.33,4.37,2.71,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.45,58.0,4.85,4.78,3.07,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.72,58.0,5.68,5.65,3.55,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.32,58.0,8.57,8.52,5.23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.55,54.0,7.41,7.45,4.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.26,56.0,4.15,4.12,2.54,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.63,54.0,5.51,5.54,3.43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.33,60.0,4.41,4.44,2.74,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.32,58.0,4.37,4.33,2.72,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.32,58.0,4.4,4.36,2.74,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,57.0,4.38,4.34,2.73,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.31,57.0,4.35,4.38,2.68,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.31,57.0,4.38,4.4,2.68,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.34,55.0,4.47,4.5,2.79,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.32,55.0,4.35,4.38,2.73,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.25,63.0,4.05,4.08,2.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.72,55.0,5.71,5.68,3.57,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.25,59.0,6.98,6.96,4.21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.23,58.0,3.9,3.93,2.48,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5,60.0,5.2,5.29,3.03,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.33,57.0,7.04,6.99,4.39,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.2,54.0,6.82,6.86,4.26,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.4,56.0,6.83,6.76,4.52,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.84,59.0,6.06,6.01,3.76,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.23,58.0,6.82,6.76,4.27,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.96,60.0,6.15,6.04,4.09,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.05,55.0,6.62,6.59,4.04,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.41,55.0,4.71,4.68,3.01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.62,55.0,5.46,5.49,3.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0,61.0,6.36,6.27,4.05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.81,57.0,6.0,6.03,3.7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.52,56.0,5.12,5.16,3.21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5,57.0,5.08,5.05,3.15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.32,56.0,4.37,4.4,2.73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.21,55.0,6.86,6.8,4.23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51,59.0,5.07,5.13,3.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.64,53.8,5.49,5.53,3.53,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.16,57.0,6.79,6.75,4.12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.24,54.0,3.99,4.02,2.48,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.9,63.0,6.2,6.23,3.65,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,56.0,5.7,5.75,3.52,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.5,56.0,5.12,5.16,3.15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.05,59.0,6.48,6.56,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.33,58.0,4.46,4.42,2.7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.32,53.0,7.03,7.08,4.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3,57.0,4.27,4.28,2.66,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.41,54.4,4.72,4.75,2.95,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.71,63.0,5.63,5.51,3.61,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.34,55.0,4.48,4.46,2.77,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.71,59.0,5.66,5.71,3.57,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7,60.0,5.74,5.79,3.48,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.41,55.0,4.8,4.77,2.97,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.03,57.0,6.49,6.53,3.99,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.13,56.0,6.63,6.73,4.16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.21,55.0,6.87,6.85,4.19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,60.0,5.55,5.62,3.53,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.5,55.0,5.07,5.11,3.16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.75,56.0,5.86,5.84,3.61,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.01,57.0,8.09,8.06,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.46,55.0,4.95,4.99,3.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.27,55.0,4.16,4.16,2.59,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.3,57.0,4.35,4.39,2.67,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.35,56.0,4.48,4.52,2.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,55.0,6.35,6.41,4.01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.33,62.0,4.52,4.49,2.66,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.01,56.0,6.2,6.15,4.02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.74,58.0,5.73,5.71,3.64,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,58.0,5.67,5.72,3.55,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.05,57.0,6.49,6.45,4.06,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.91,58.0,6.25,6.29,3.83,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.33,60.0,4.52,4.46,2.73,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.01,60.0,8.09,8.05,4.95,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.42,57.0,4.7,4.76,3.01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.55,56.0,5.24,5.27,3.26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.53,57.0,5.2,5.24,3.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.29,57.0,6.94,6.97,4.34,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.52,60.0,7.39,7.47,4.45,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.5,59.0,7.2,7.25,4.58,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.91,56.0,6.14,6.18,3.91,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.31,58.0,4.4,4.38,2.64,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.58,57.0,5.28,5.33,3.33,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.6,60.0,5.54,5.62,3.27,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5,61.0,5.09,5.11,3.11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.52,58.0,5.2,5.16,3.21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.32,56.0,7.03,7.11,4.36,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.96,60.0,6.26,6.32,3.94,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3,56.0,4.28,4.33,2.69,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.77,56.4,5.78,5.84,3.75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.31,57.0,4.34,4.32,2.75,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
